,0.58073974597962,0.3861518734099475,0.1945774848771245
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.02602296898165608,0.01115270099213832,0.0
34,0.05948107195807111,0.02549188798203048,0.0
35,0.07881242034444429,0.03377675157619041,0.0
36,0.0959132285323896,0.04110566937102411,0.0
37,0.11078349652190744,0.04747864136653176,0.0
38,0.12342322431299749,0.05289566756271321,0.0
39,0.13606295210408767,0.05831269375889472,0.0
40,0.14424159949832255,0.06181782835642395,0.0
41,0.1561378138899366,0.06691620595282997,0.0
42,0.2996358999887833,0.12841538570947855,0.0
43,0.5650701836016753,0.2421729358292894,0.0
44,0.7011331357057632,0.3004856295881842,0.0
45,0.9554147183265195,0.40946345071136553,0.0
46,1.094451724028509,0.469050738869361,0.0
47,1.1963130597567047,0.5127055970385878,0.0
48,1.2795865604980046,0.5483942402134305,0.0
49,1.1777252247698085,0.5047393820442037,0.0
50,1.3212233108686533,0.5662385618008514,0.0
51,1.480335178356496,0.634429362152784,0.0
52,1.504871120539199,0.644944765945371,0.0
53,1.4357243743879415,0.6153104461662607,0.0
54,1.042405786065196,0.446745336885084,0.0
55,0.7331042118832267,0.31418751937852574,0.0
56,0.5420212682179232,0.23229482923625278,0.0
57,0.4899753302546106,0.20998942725197597,0.0
58,0.5070761384425561,0.21731834504680975,0.0
59,0.5598655898053448,0.23994239563086206,0.0
60,0.5925801793822831,0.2539629340209785,0.0
61,0.4527996602808165,0.19405699726320705,0.0
62,0.3345810297641501,0.14339186989892147,0.0
63,0.24238536822913995,0.10387944352677426,0.0
64,0.20669672505429723,0.08858431073755596,0.0
65,0.18216078287159262,0.07806890694496828,0.0
66,0.16282943448521972,0.06978404335080846,0.0
67,0.13160187170723228,0.05640080216024241,0.0
68,0.09293917493448602,0.03983107497192258,0.0
69,0.05427647816173989,0.02326134778360281,0.0
70,0.02453594218270426,0.01051540379258754,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,0.0,0.0,0.0
118,0.0,0.0,0.0
119,0.0,0.0,0.0
120,0.0,0.0,0.0
121,0.0,0.0,0.0
122,0.0,0.0,0.0
123,0.0,0.0,0.0
124,0.0,0.0,0.0
125,0.0,0.0,0.0
126,0.0,0.0,0.0
127,0.0,0.0,0.0
128,0.0,0.0,0.0
129,0.033458102976414966,0.014339186989892129,0.0
130,0.0609680987570228,0.026129185181581197,0.0
131,0.08029944714339604,0.03441404877574116,0.0
132,0.09963079552976914,0.04269891236990106,0.0
133,0.11301403672033522,0.048434587165857954,0.0
134,0.12565376451142507,0.05385161336203932,0.0
135,0.1375499789030394,0.05894999095844546,0.0
136,0.14870267989517774,0.06372971995507618,0.0
137,0.16357294788469542,0.07010269195058376,0.0
138,0.32491535557096357,0.13924943810184154,0.0
139,0.5821709917896207,0.2495018536241232,0.0
140,0.7107988098989504,0.3046280613852645,0.0
141,0.9502101245301873,0.4072329105129374,0.0
142,1.0974257776264125,0.4703253332684625,0.0
143,1.1859038721640425,0.5082445166417325,0.0
144,1.2899957480906683,0.5528553206102864,0.0
145,1.1911084659603746,0.5104750568401605,0.0
146,1.3130446634744197,0.5627334272033228,0.0
147,1.4736435577612124,0.6315615247548053,0.0
148,1.515280308131861,0.6494058463422262,0.0
149,1.4424159949832256,0.6181782835642395,0.0
150,1.0929646972295572,0.46841344166981025,0.0
151,0.7576401540659314,0.3247029231711135,0.0
152,0.5687877505990547,0.24376617882816634,0.0
153,0.5122807322388881,0.21954888524523777,0.0
154,0.5174853260352186,0.2217794254436651,0.0
155,0.5851450453875259,0.25077644802322535,0.0
156,0.6000153133770425,0.2571494200187325,0.0
157,0.46469587467243145,0.1991553748596135,0.0
158,0.3509383245526196,0.15040213909397984,0.0
